lecture_name,professor_name,satisfaction,study_amount,difficulty,quality,achieve,text,recom,grade
회계학원리(영강),김재영 교수님 ,3,4,4,2,5,"말씀을 너무 급하게 하셔서 한번 놓치면 멘탈이 바사삭이었씁니다.
영강임에도 한국어 많이 섞어서 설명해주셔서 괜찮았네요
학점은 기대 이상! :)",0,기대 이상
회계학원리(영강),김재영 교수님 ,5,3,3,5,4,"학점: 교수님께서 이 과목은 노력대비 학점이 잘 나올거라고 말씀하셨는데, 정말 학점 잘 주셨습니다..!
과제: 중간 중간 과제가 있는데 그렇게 부담스러운 정도는 아닙니다.
시험: 중간고사는 쉬웠고, 기말고사는 어려웠어요. 시간 압박이 좀 있었습니다.
출석: 출석은 하는지 안하는지 기억이 안납니다
강의력: 저는 강의 내용 쏙쏙 잘 이해되고 좋았습니다.",1,기대 이상
회계학원리(영강),김재영 교수님 ,4,4,3,5,4,"교수님 강의력 정말 좋으신 거 같습니다. 영어도 잘하시면서 딕션이 좋다랄까..?학점은 뭐 생각한 대로 받은 거 같고 중간은 족보그대로 나오고 쉬워서 다들 잘 봤는데 기말은 다들 망했네요(물론 잘하는 사람은 있지만요..!
다른 과목은 모르겠지만 회계원리는 김재영 교수님꺼 듣는 거 추천합니다 학습량 적당하고 학점도 나름 잘 받고 수업도 잘 가르쳐주시니까요",1,보통
회계학원리(영강),김재영 교수님 ,5,4,3,5,5,김재영 교수님 너무 멋지시고 수업도 잘하세요!! 진짜 퀸재영입니다 영어 잘하셔서 수업 듣는데 무리가 없고 연습문제도 수업시간에 같이 풀어서 내용 이해가 쉬웠어요! 과제가 있지만 답을 맞추는 것보다는 노력을 보시는 것 같아요 시험 기간에는 녹강으로 진행하시고 그 외에는 다 줌 실강으로 진행했어요 학생들은 캠 안켜도 되지만 가끔 질문하셔서 마이크 또는 채팅으로 답변해야 하는 경우가 있습니당 학점은 칼절평 아니구 후하게 주시는 듯해요!!,1,기대 이상
회계학원리(영강),김재영 교수님 ,5,3,3,4,5,"기초적인 내용을 쉽게쉽게 알려주신다.
시험도 크게 어렵지 않으며, 수업 듣고 시험 전에 연습문제 좀 풀어보고 가면 A 이상 받아갈 수 있다.",1,기대 이상
회계학원리(영강),김재영 교수님 ,5,2,2,5,5,"태어나서 회계는 처음이었는데, 교수님 강의력이 너무 좋아서 한학기 내내 재밌게 들었습니다.
학습량은 그렇게 많게 느껴지지는 않았고, 난이도도 적당했습니다.
교과서에 있는 연습문제 조금 풀면 웬만한 문제는 다 풀 수 있는 것 같아요.
가장 좋았던 점은, 영강의 고통스러움을 전혀 못 느꼈다는 것입니다....ㅠㅠㅠ
수강신청에 성공하실 수만 있다면 꼭 김재영 교수님 회원 들으시길 바랍니다.",1,기대 이상
회계학원리(영강),김재영 교수님 ,4,4,4,5,4,"교수님께서 학생들 질문 하나하나 다 받아주시고,
진도도 맞춰주셔서 내용이 어려웠던거와 별개로
무사하게 마친 것 같습니다.
개념 설명을 쉽게 쉽게 해주셔서 좋았습니다.
하지만 영어 듣는거 무리 없는 분들 들으셨으면 좋겠어요!
영어 하셨다 한국어 하시는데 조금 혼란스러울 수 있다고 생각해요 ...",1,보통
회계학원리(영강),김재영 교수님 ,4,4,3,5,5,"교수님께서 강의를 잘하셔서 내용이해하는데는 전혀 문제가 없을것 같습니다. 다만, 시험난이도가 좀 까다롭긴해서 저도 수업은 열심히 들었다만 시험점수는 잘 받지 못했습니다. 그럼에도 불구하고 학점을 굉장히 잘 주시기 때문에 수강하신다면 적극 권장해드리겠습니다.",1,기대 이하
회계학원리(영강),김재영 교수님 ,5,5,4,5,4,"교수님 강의력이 정말!!! 좋으세요. 질문에 답도 쉽게 잘 해주시고, 반복적으로 설명해주셔서 좋았습니다. 영어도 정말 잘하셔서 진행이 매끄러웠고요! 회계를 처음 접하기도 하고 숫자를 별로 좋아하지 않아서 겁이 많았지만, 그래도 수월하게 공부할 수 있었습니다. 그런데 기말고사가 좀 많이 어려웠어요ㅠㅠ 시험이 문제가 많기도 하고 복잡해서 공부가 꽤 많이 필요합니다. 회계가 익숙하지 않고 숫자를 좋아하지 않는 입장에서는 벼락치기로는 조금 힘들더라고요..! 그래도 교수님 너무 좋으세요.",1,보통
회계학원리(영강),김재영 교수님 ,5,4,4,5,5,정말 친절하시고 영어도 너무 잘 하셔서 귀가 호강했습니다. 시험은 난이도가 없는 편은 아닌데 교수님께서 학점을 잘 주시니 걱정 안 하샤도 돼요,0,기대 이상
회계학원리(영강),김재영 교수님 ,5,4,3,5,5,"수업도 잘하시고, 영강임에도 한국어로 수업하시는 경우가 많습니다. 특별히 과제가 많지도 않고, 팀플도 없고, 출석도 거의 하지 않습니다. 수업에 종종 학생들에게 무작위로 질문을 던지시는데 그냥 모르더라도 빠르게만 답하시면 크게 출석 점수 감점은 없는 것 같습니다. 회계 자체가 좀 어려운걸 생각하면 수업도 굉장히 쉽게 잘 풀어 해주시는 편입니다.",1,기대 이상
회계학원리(영강),김재영 교수님 ,5,4,4,5,5,"강의력 정말 좋으심 1교신데 정신이 번쩍드는 목소리
과목이 어렵긴 하고 시험도 막 쉬운편은 아니지만 전체적으로 좋음",1,기대 이상
회계학원리(영강),김재영 교수님 ,5,3,4,5,5,"일단 강의력이 되게 좋으십니다. 영강이지만 영어 발음도 되게 좋고 전달력이 좋아서 귀에 잘 들어옵니다. 그리고 한국말로 설명도 많이 해주셔서 영강이지만 국강처럼 느껴질 때도 많습니다. 수업 중에 나오는 질문도 되게 친절하게 잘 받아주십니다. 근데 이 점 때문에 진도가 늦어질 때도 있다는 단점도 있긴 합니다만 그만큼 친절하십니다. 과제는 챕터 끝날 때마다 내주시고, 성의 있게 제출하면 답 틀려도 만점 주십니다. 시험 말아먹어서 걱정 했는데 학점도 생각보다 엄청 잘 주셨습니다. 1교시 수업이라 힘들었지만 추천하는 강의입니다.",1,기대 이상
회계학원리(영강),김재영 교수님 ,5,3,3,5,5,교수님이 일단 영어를 너무 잘하십니다. 회계를 처음 배우는 사람이 듣는 수업 답게 처음부터 차근차근 잘 설명해주시고 복습차원에서 수업 초기에는 지난 수업에서 다룬 내용 다시 언급해주셔서 내용 정리에 도움도 됩니다~~ 꼭 갓재영 수업 들으세요~,1,기대 이상
회계학원리(영강),권수영 교수님 ,3,5,5,3,3,"회계학 자체가 어려운건 알겠으나, 진도가 너무 빨라서 시험 준비하기가 많이 힘들었습니다. 그래서 결국에는 독학으로 책을 외우듯이 공부해야 합니다. 벼락치기 안할 자신있으면 이 수업 추천합니다!",0,기대 이하
회계학원리(영강),권수영 교수님 ,4,4,4,3,5,"강의 자체는 그렇게 좋지는 않았습니다. 피피티를 거의 읽어주시다시피 하셨고 진도 나가는 속도가 너무 빨랐어요. 그래도 예습 복습하면 무난하게 이해되어서 수업 이해가 크게 어렵지는 않을 것 같아요. 과제는 교과서 문제 풀기인데 답이 틀려도 풀이과정만 성실하게 적으면 만점받을 수 있어요. 팀플도 하나 있었는데 제출기한이 기말고사 기간이고, 생각보다 재무제표 분석하고 일일이 비교하고 결론내고 하는 게 귀찮아서 미리 해두시면 좋아요! 시험은 중간고사 기말고사로 평가하는데 사실 시험 전 수업에서 작년 기출 시험문제를 풀이하는 시간을 가지기 때문에 시험은 크게 어렵진 않아요. 특히 서술형은 작년기출이랑 거의 비슷하게 숫자만 바뀌어서 나와요. 객관식도 대부분 전반적인 이론 문제, 계산 문제 등등 폭넓게 중요한 부분에서 나오는 편인데 가끔가다 보면 수업시간에 피피티엔 안 나오는데 필기로 설명한 표현이나 내용같은 게 선지로 나오기도 해서 수업시간에 열심히 들어야 할 것 같아요. 시험만 잘 치면 학점도 높게 나오는 것 같아요!",0,보통
회계학원리(영강),권수영 교수님 ,3,5,3,3,3,"교수님 친절하시고 영어도 잘 구사하셔서
전달력은 상당히 좋지만 진도를 너무 빠르게 나가셔서
시험기간때 공부하느라 죽는줄 알았네요",0,보통
회계학원리(영강),권수영 교수님 ,3,4,3,3,3,"회원 수업중 가장 공부량이 많은 것 같습니다. 매주 개인과제와 팀플, 중간 기말고사를 모두 봅니다. 과제는 성실히 문제를 풀면 주로 만점을 주시는 것 같고 중간 기말고사는 전년도 기출을 주셔서 공부하기 용이하지만 전반적으로 해야할 게 너무 많아 힘든 수업입니다.
팀플도 생각보다 시간이 오래 소요되구요...
학점은 딱 한만큼 주시는 것 같아요
회원을 열심히 공부해보고 싶으신 분에게만 추천합니다.",0,보통
회계학원리(영강),권수영 교수님 ,5,5,4,3,4,다른 회계학원리 수업에 비해 진도가 빠르고 유일하게 팀플 과제가 있습니다.. 모든 과제는 열심히 했다는 데에 의의를 두시는 것 같지만 문제 푸는 과제와 팀플 과제에 시간을 꽤 많이 써야합니다. 시험 난이도는 그렇게 어렵지 않고 제공해주시는 작년 기출문제와 비슷한 형식으로 나옵니다. 과제 성실히 하고 중간고사 잘보고 기말고사는 조금 못봤다고 생각했는데 에이쁠 주셨습니다.,0,기대 이상
회계학원리(영강),권수영 교수님 ,5,5,4,4,5,공부량이 많기 때문에 벼락치기 하기 어렵다는 점이 있지만 그것만 제외한다면 까다롭지 않습니다.,1,기대 이상
회계학원리(영강),권수영 교수님 ,4,5,5,5,4,"정말 열심히 해야 하는 수업이었습니다...! 매 수업마다 정해진 과제가 있습니다. 과제는 중간 전과 기말 전 두 번에 걸쳐 제출하지만, 하루에 다하지 못할 정도로 양이 많습니다. 그만큼 매주 해야 하고 성취감이 큰 강의였습니다. 팀플 과제 양이 좀 많기에 조원들과 미리미리 해두는 것이 좋을 것 같습니다. 학생 모두가 열심히 하는 강의인만큼, 하는만큼 성적을 얻을 수 있는 강의라고 생각합니다.",0,보통
회계학원리(영강),권수영 교수님 ,3,5,4,4,5,"학습량이 많고, 팀플이 있습니다.
회계의 기초에 대해 확실히 알 수 있게 되긴 합니다.
학점은 특별히 후하게 주시는 것 같지는 않습니다.",1,보통
회계학원리(영강),권수영 교수님 ,4,5,3,4,5,우선 코로나 학기 때에는 수업을 듣지 않아도 됩니다. 그저 IFRS Financial Accounting 교재만 2회독하고 A+ 받았습니다. 그리고 교수님께서 진도 나가시는 속도가 매우 빠르셔서 정말 성실히 수업에 임하지 않는다면 수업을 따라가기 힘들 수 있습니다. 하지만 수업이 모두 교과서 기반이기에 스스로 원서를 정독하실 수 있는 분이시라면 꿀강입니다. 책 2회독만 해도 중간 기말에서 우수한 성적을 받을 수 있습니다. 하지만 영어 원서를 스스로 읽기 힘들다면 추천하지 않습니다.,0,기대 이상
회계학원리(영강),권수영 교수님 ,3,5,3,3,3,"출석체크는 전혀 안 하세요, 줌수업떄도 카메라 안 켜도 됩니다, 성적도 기말 망친 것 치면 무난히 잘 나온것 . 하지만 강의력은 잘 모르겠어요...교수님이 진도를 너무 빠르게 빼세요, 한번에 한 챕터는 기본으로 나가시고 과제도 많습니다. 조별과제+매 챕터마다 교재 문제풀이+중간고사+기말고사. 하지만 교수님 자체는 좋은분 이세요, 모르는 부분있으면 다 알려주시고 메일 답장도 빠르십니다. 무난했던 수업이였던 것 같아요 하지만 추천하지는 않아요....",0,보통
회계학원리(영강),권수영 교수님 ,4,4,4,4,5,"교수님께서도 학생들 배려를 많이 해주시고 강의도 열심히 해주십니다. 회계 과목 특성상 처음 접해보는 사람들에게는 어려울 수 있지만, 영어로 배우는 수업임에도 교수님께서 질문도 다 받아주시고 열심히 설명해주셔서 비교적 수월했던거 같습니다.
출석 체크는 거의 안하시는 편인것 같고 학점은 본인이 열심히 한만큼 주시는 것 같습니다. 과제 같은 경우도 본인이 열심히 했다는 걸 보여주면 후하게 주십니다.",1,보통
회계학원리(영강),권수영 교수님 ,3,5,5,2,5,교수님은 좋으신 분이지만 다른 회계학 원리 수업에 비해 많은 진도를 나가느라 내용을 너무 빨리 설명하시고 넘어가서 강의력이 좋지 않았다. 그냥 독학했다. 수업 중에 시키거나 하지 않아서 독학이 편한 사람에게는 추천.,0,기대 이하
회계학원리(영강),권수영 교수님 ,5,5,4,4,5,공부한만큼 학점을 받을 수 있는 것 같습니다. 팀플도 하나 있는데 정말 부담없어서 좋았어요! 진도를 너ㅓㅓㅓㅓㅓ무 빨리 나가셔서 시험공부할때 정말 힘들긴 했어요... 회원에 시간 많이 투자 가능하신 분들께 추천해요,0,보통
